"id","name","address","city","latitude","longitude"
610,"CAPITAL ONE BANK","404 5TH AVE # 1","NEW YORK",40.750164,-73.983395
611,"CHASE","2 PARK AVE # 2","NEW YORK",40.7463299,-73.982591
612,"METROPOLITAN NATIONAL BANK","2 PARK AVE","NEW YORK",40.7463299,-73.982591
613,"WELLS FARGO BANK","180 MADISON AVE","NEW YORK",40.74757,-73.983187
614,"CITIBANK","1375 BROADWAY # 1100","NEW YORK",40.75257,-73.98789
615,"SHINSEI BANK","7 TIMES SQ # 2504","NEW YORK",40.755792,-73.986474
616,"MANUFACTURERS HANOVER TRUST CO","1460 BROADWAY","NEW YORK",40.7551,-73.98623
617,"HFBC LIMITED","135 W 36TH ST # 1801","NEW YORK",40.75191,-73.988321
618,"METROPOLITAN NATIONAL BANK","1359 BROADWAY","NEW YORK",40.75186,-73.987961
619,"HSBC BANK","1350 BROADWAY # 1","NEW YORK",40.75094,-73.98738
620,"IDB BANK","1350 BROADWAY # 1814","NEW YORK",40.75094,-73.98738
621,"BANK OF AMERICA","515 FASHION AVE","NEW YORK",40.7531099,-73.98845
622,"CAPITAL ONE BANK","1407 BROADWAY # 8","NEW YORK",40.75353,-73.98775
623,"EVEREST AMERICA INC","525 FASHION AVE # 510","NEW YORK",40.7535,-73.988161
624,"BANK LEUMI USA","1400 BROADWAY # S1","NEW YORK",40.7529499,-73.986671
625,"VALLEY NATIONAL BANK","1040 AVENUE OF THE AMERICAS #1","NEW YORK",40.75299,-73.98503
626,"CAPITAL ONE BANK","1001 AVENUE OF THE AMERICAS #1","NEW YORK",40.75202,-73.986571
627,"BANK CAPITAL CORP","1441 BROADWAY","NEW YORK",40.75499,-73.987161
628,"WELLS FARGO BANK","535 7TH AVE","NEW YORK",40.754089,-73.988288
629,"CHASE","1411 BROADWAY # 2","NEW YORK",40.75418,-73.98754
630,"HSBC BANK","550 FASHION AVE","NEW YORK",40.75445,-73.988511
631,"GOTHAM BANK OF NEW YORK","1412 BROADWAY","NEW YORK",40.75364,-73.98658
632,"GOTHAM BANK OF NEW YORK","1450 BROADWAY # 32","NEW YORK",40.7546599,-73.986271
633,"CITIBANK","1440 BROADWAY # 1","NEW YORK",40.75439,-73.98623
634,"PROVIDENT BANK","1412 BROADWAY","NEW YORK",40.75364,-73.98658
635,"BANK OF AMERICA","1140 AVENUE OF THE AMERICAS","NEW YORK",40.7561599,-73.982671
636,"CHASE","1120 AVENUE OF THE AMERICAS #D","NEW YORK",40.75559,-73.982851
637,"TD BANK","1120 AVENUE OF THE AMERICAS #E","NEW YORK",40.75559,-73.982851
638,"VALLEY NATIONAL BANCORP","36 W 44TH ST","NEW YORK",40.755235,-73.981144
639,"M&T BANK","11 W 42ND ST # 3","NEW YORK",40.75432,-73.981791
640,"NORD LB","1114 AVENUE OF THE AMERICAS","NEW YORK",40.75483,-73.982851
641,"EUROHYPO AG","1114 AVENUE OF THE AMERICAS #2","NEW YORK",40.75483,-73.982851
642,"HUDSON VALLEY BANK","500 5TH AVE","NEW YORK",40.75393,-73.981201
643,"SQUARE 1 BANK","500 5TH AVE # 46","NEW YORK",40.75393,-73.981201
644,"ICICCI BANK","500 5TH AVE","NEW YORK",40.75393,-73.981201
645,"WESTWOOD CAPITAL LLC","489 5TH AVE # 33","NEW YORK",40.753097,-73.981082
646,"US BANK","461 5TH AVE # 7","NEW YORK",40.75223,-73.981341
647,"SIGNATURE BANK","29 W 38TH ST # 7","NEW YORK",40.75185,-73.984251
648,"BERKSHIRE BANK","4 E 39TH ST","NEW YORK",40.75114,-73.981811
649,"HSBC USA INC","452 5TH AVE","NEW YORK",40.75206,-73.982481
650,"MITSUBISHI UFJ TRUST & BANKING","420 5TH AVE # 6","NEW YORK",40.750971,-73.982793
651,"HSBC PRIVATE BANK","452 5TH AVE","NEW YORK",40.75206,-73.982481
652,"REPUBLIC NATIONAL BANK OF NY","452 5TH AVE # 2","NEW YORK",40.75206,-73.982481
653,"CHASE","260 MADISON AVE","NEW YORK",40.75073,-73.98124
654,"BANK OF AMERICA","200 PARK AVE","NEW YORK",40.7534,-73.97718
655,"DEN NORSKE BANK","200 PARK AVE # 3110","NEW YORK",40.7534,-73.97718
656,"CITIBANK","90 PARK AVE # 3","NEW YORK",40.7507399,-73.979361
657,"SILICON VALLEY BANK","505 5TH AVE # 11","NEW YORK",40.75357,-73.980341
658,"RESERVE BANK OF AUSTRALIA","505 5TH AVE # 1601","NEW YORK",40.75357,-73.980341
659,"NORGES BANK","505 5TH AVE # A","NEW YORK",40.75357,-73.980341
660,"CITIBANK","330 MADISON AVE # 1","NEW YORK",40.7533199,-73.9794
661,"HSBC BANK","330 MADISON AVE # 5","NEW YORK",40.7533199,-73.9794
662,"HUA NAN COMMERCIAL BANK","330 MADISON AVE # 38","NEW YORK",40.7533199,-73.9794
663,"CHICAGO PRIVATE BANK & TRUST","5 E 42ND ST","NEW YORK",40.7535,-73.979791
664,"PEACE DIVIDEND TRUST","50 E 42ND ST # 1801","NEW YORK",40.75244,-73.979171
665,"GULF INTERNATIONAL BANK","330 MADISON AVE # 37","NEW YORK",40.7533199,-73.9794
666,"EMIGRANT BANK","5 E 42ND ST","NEW YORK",40.7535,-73.979791
667,"CHASE","60 E 42ND ST # D","NEW YORK",40.752425,-73.978521
668,"MIDTOWN PRIVATE BANK","60 E 42ND ST","NEW YORK",40.752425,-73.978521
669,"MIDFIRST BANK","60 E 42ND ST # 5220","NEW YORK",40.752425,-73.978521
670,"HABIB BANK LTD","60 E 42ND ST # 535","NEW YORK",40.752425,-73.978521
671,"ECOBAN FINANCE LLC","60 E 42ND ST","NEW YORK",40.752425,-73.978521
672,"VALLEY BANK HUDSON","60 E 42ND ST # 1836","NEW YORK",40.752425,-73.978521
673,"BANK OF AMERICA","56 E 42ND ST","NEW YORK",40.75214,-73.978851
674,"WELLS FARGO FINANCIAL","100 PARK AVE # 3","NEW YORK",40.7513399,-73.97892
675,"NORSTAR BANK","56 E 42ND ST","NEW YORK",40.75214,-73.978851
676,"CHOICE FOREX INC","89 E 42ND ST","NEW YORK",40.752143,-73.977566
677,"MERCHANTS BANK OF NEW YORK","555 5TH AVE # 301","NEW YORK",40.755839,-73.979089
678,"SOVEREIGN BANK","550 5TH AVE # A","NEW YORK",40.75579,-73.97961
679,"SAFRA NATIONAL BANK OF NY","546 5TH AVE","NEW YORK",40.75576,-73.979811
680,"BANK LEUMI LEASING CORP","562 5TH AVE","NEW YORK",40.7563099,-73.979281
681,"BANK LEUMI INTL PVT BANKING","564 5TH AVE","NEW YORK",40.75637,-73.979171
682,"BANK LEUMI USA","562 5TH AVE","NEW YORK",40.7563099,-73.979281
683,"IDB BANK","511 5TH AVE","NEW YORK",40.75386,-73.980151
684,"EMIGRANT SAVINGS BANK","6 E 43RD ST # 1","NEW YORK",40.7540119,-73.980203
685,"STATE STREET BANK & TRUST CO","522 5TH AVE","NEW YORK",40.7548099,-73.980641
686,"MANUFACTURERS HANOVER TRUST CO","510 5TH AVE","NEW YORK",40.75412,-73.98089
687,"MADISON PARK GROUP","521 5TH AVE","NEW YORK",40.75416,-73.9798
688,"METROPOLITAN NATIONAL BANK","16 W 46TH ST # 1","NEW YORK",40.75629,-73.98022
689,"CHASE BANK ATM","530 5TH AVE","NEW YORK",40.75522,-73.980131
690,"WELLS FARGO BANK","360 MADISON AVE","NEW YORK",40.75508,-73.978341
691,"BANK OF AMERICA","335 MADISON AVE","NEW YORK",40.753639,-73.978584
692,"JP MORGAN CHASE BANK NA","270 PARK AVE # 12","NEW YORK",40.75597,-73.975961
693,"CHASE","401 MADISON AVE","NEW YORK",40.756264,-73.976666
694,"CHASE","270 PARK AVE","NEW YORK",40.75597,-73.975961
695,"NATIONAL COOPERATIVE BANK FSB","250 PARK AVE # 950","NEW YORK",40.75516,-73.975991
696,"HSBC BANK","250 PARK AVE","NEW YORK",40.75516,-73.975991
697,"NATIONAL COOPERATIVE BANK","250 PARK AVE","NEW YORK",40.75516,-73.975991
698,"COMERICA BANK","230 PARK AVE # 634","NEW YORK",40.754611,-73.975798
699,"BANCO DE LA NACION ARGENTINA","230 PARK AVE # B","NEW YORK",40.754611,-73.975798
700,"HSH NORDBANK","230 PARK AVE # 32","NEW YORK",40.754611,-73.975798
701,"WELLS FARGO BANK","280 PARK AVE # 2900W","NEW YORK",40.7564099,-73.97507
702,"GIBRALTAR PRIVATE BANK & TRUST","280 PARK AVE # 2E","NEW YORK",40.7564099,-73.97507
703,"GILBRALTAR PRIVATE TRUST CO","280 PARK AVE","NEW YORK",40.7564099,-73.97507
704,"LANDESBANK","280 PARK AVE # 31W","NEW YORK",40.7564099,-73.97507
705,"BANKER'S TRUST PRIVATE BANKING","280 PARK AVE","NEW YORK",40.7564099,-73.97507
706,"LANDESBANK BADEN WURTTEMBERT","280 PARK AVE # 31W","NEW YORK",40.7564099,-73.97507
707,"ERSTE BANK","280 PARK AVE # 32W","NEW YORK",40.7564099,-73.97507
708,"WELLS FARGO BANK","299 PARK AVE # 2","NEW YORK",40.7560099,-73.974181
709,"UBS INVESTMENT BANK","299 PARK AVE","NEW YORK",40.7560099,-73.974181
710,"UBS SECURITIES LLC","299 PARK AVE","NEW YORK",40.7560099,-73.974181
711,"NATIONAL BANK OF KUWAIT","299 PARK AVE","NEW YORK",40.7560099,-73.974181
712,"BANK OF NEW YORK MELLON","277 PARK AVE","NEW YORK",40.75519,-73.97414
713,"CHASE","277 PARK AVE # 8","NEW YORK",40.75519,-73.97414
714,"BANK OF INDIA","277 PARK AVE","NEW YORK",40.75519,-73.97414
715,"APPLE BANK","277 PARK AVE","NEW YORK",40.75519,-73.97414
716,"CHEMICAL BANK","277 PARK AVE","NEW YORK",40.75519,-73.97414
717,"SMBC","277 PARK AVE","NEW YORK",40.75519,-73.97414
718,"CHASE","466 LEXINGTON AVE # 2","NEW YORK",40.75381,-73.974404
719,"RABOBANK INTERNATIONAL","245 PARK AVE # 37","NEW YORK",40.75462,-73.974711
720,"S'E BANKEN INTL","245 PARK AVE # 39","NEW YORK",40.75462,-73.974711
721,"SKANDINAVISKA ENSKILDA BANKEN","245 PARK AVE # 4200","NEW YORK",40.75462,-73.974711
722,"NORINCHUKIN BANK","245 PARK AVE # 21","NEW YORK",40.75462,-73.974711
723,"RABO BANK NEDERLAND","245 PARK AVE # 37","NEW YORK",40.75462,-73.974711
724,"NATIONAL AUSTRALIA BANK LTD","245 PARK AVE # 2800","NEW YORK",40.75462,-73.974711
725,"WOORI BANK","245 PARK AVE # 4302","NEW YORK",40.75462,-73.974711
726,"WELLS FARGO FOOTHILL","140 E 45TH ST # 3200","NEW YORK",40.753139,-73.974249
727,"NORTHEAST SAVINGS","441 LEXINGTON AVE","NEW YORK",40.752853,-73.974937
728,"CHASE","405 LEXINGTON AVE # A","NEW YORK",40.751745,-73.975747
729,"CAPITAL ONE BANK","109 E 42ND ST # A","NEW YORK",40.75204,-73.976321
730,"APPLE BANK FOR SAVINGS","122 E 42ND ST # 9","NEW YORK",40.7515599,-73.97648
731,"T C ZIRAAT BANK","122 E 42ND ST # 310","NEW YORK",40.7515599,-73.97648
732,"WELLS FARGO BANK","150 E 42ND ST","NEW YORK",40.751181,-73.975575
733,"UNICREDIT BANK AG","150 E 42ND ST # 32","NEW YORK",40.751181,-73.975575
734,"HYPOVEREINS BANK","150 E 42ND ST # 29","NEW YORK",40.751181,-73.975575
735,"BANK OF AMERICA","425 LEXINGTON AVE","NEW YORK",40.752372,-73.975289
736,"VALLEY NATIONAL BANK","780 3RD AVE # 16","NEW YORK",40.753112,-73.975006
737,"CHASE","125 PARK AVE # 1","NEW YORK",40.753112,-73.975006
738,"US BANK","317 MADISON AVE # 521","NEW YORK",40.753112,-73.975006
739,"TD BANK","685 3RD AVE # 5","NEW YORK",40.753112,-73.975006
740,"TD BANK","317 MADISON AVE # 2","NEW YORK",40.753112,-73.975006
741,"CHANG HWA COMMERCIAL BANK","685 3RD AVE # 29","NEW YORK",40.753112,-73.975006
742,"IYO BANK","780 3RD AVE # 1800","NEW YORK",40.753112,-73.975006
743,"BANK OF YOKOHAMA LTD","780 3RD AVE # 32","NEW YORK",40.753112,-73.975006
744,"AOZORA BANK LTD","780 3RD AVE # 1100","NEW YORK",40.753112,-73.975006
745,"BANK OF KOREA","780 3RD AVE # 2303","NEW YORK",40.753112,-73.975006
746,"GUNMA BANK","780 3RD AVE # 6","NEW YORK",40.753112,-73.975006
747,"WELLS FARGO BANK","666 3RD AVE","NEW YORK",40.75135,-73.97462
748,"CITIBANK","145 E 42ND ST","NEW YORK",40.7513399,-73.97515
749,"BANK OF AMERICA","201 E 42ND ST # 675","NEW YORK",40.7508089,-73.97439
750,"COUNTRY BANK","655 3RD AVE # 9","NEW YORK",40.75025,-73.9744
751,"MITSUI TRUST CO","655 3RD AVE # 26","NEW YORK",40.75025,-73.9744
752,"CHASE","633 3RD AVE","NEW YORK",40.74959,-73.97486
753,"CAPITAL ONE BANK","245 E 34TH ST # 1","NEW YORK",40.74525,-73.976852
754,"SOVEREIGN BANK","250 LEXINGTON AVE","NEW YORK",40.746989,-73.979381
755,"MANUFACTURERS HANOVER TRUST CO","510 3RD AVE","NEW YORK",40.7458649,-73.978103
756,"CHASE","460 PARK AVE S # A","NEW YORK",40.745951,-73.979639
757,"M&T BANK","95 MADISON AVE # 1","NEW YORK",40.745951,-73.979639
758,"CAPITAL ONE BANK","470 PARK AVE S # 1","NEW YORK",40.745951,-73.979639
759,"VALLEY NATIONAL BANK","275 MADISON AVE # 1","NEW YORK",40.745951,-73.979639
760,"TD BANK","475 PARK AVE S # B","NEW YORK",40.745951,-73.979639
761,"SIGNATURE BANK","261 MADISON AVE # 2","NEW YORK",40.7504599,-73.9806
762,"WELLS FARGO BANK","99 PARK AVE","NEW YORK",40.75031,-73.978401
763,"METROPOLITAN NATIONAL BANK","99 PARK AVE # 4","NEW YORK",40.75031,-73.978401
764,"ANCHOR SAVINGS BANK","99 PARK AVE","NEW YORK",40.75031,-73.978401
765,"MANHATTAN CRYO BANK","110 E 40TH ST # 101","NEW YORK",40.750494,-73.977937
766,"CHASE","355 LEXINGTON AVE # B","NEW YORK",40.75016,-73.97646
767,"STERLING NATIONAL BANK","622 3RD AVE # A","NEW YORK",40.75008,-73.97587
768,"SHIN HAN BANK","600 3RD AVE # 17","NEW YORK",40.74935,-73.97595
769,"COUNTRY BANK","902 2ND AVE","NEW YORK",40.75372,-73.968911
770,"TD BANK","919 2ND AVE","NEW YORK",40.754205,-73.969103
771,"CITIBANK","866 UNITED NATIONS PLZ # 3","NEW YORK",40.75257,-73.965931
772,"BANK OF AMERICA","882 1ST AVE","NEW YORK",40.753537,-73.966326
773,"CHASE","900 1ST AVE","NEW YORK",40.75407,-73.965938
774,"CHASE","1 UNITED NATIONS PLZ # 1","NEW YORK",40.751715,-73.967621
775,"CAPITAL ONE BANK","220 E 42ND ST # B","NEW YORK",40.74976,-73.973181
776,"CITIBANK","800 3RD AVE # L1","NEW YORK",40.75563,-73.971341
777,"BANCA D'ITALIA","800 3RD AVE # 26","NEW YORK",40.75563,-73.971341
778,"CITIBANK","734 3RD AVE","NEW YORK",40.753198,-73.972761
779,"CITIBANK","747 3RD AVE","NEW YORK",40.75347,-73.972041
780,"CAIXA GERAL DE DEPOSITOS","733 3RD AVE # 22","NEW YORK",40.75288,-73.972201
781,"CITY BANK","734 3RD AVE","NEW YORK",40.753198,-73.972761
782,"SOVEREIGN BANK","711 3RD AVE # B","NEW YORK",40.7521499,-73.972811
783,"CAPITAL ONE BANK","750 3RD AVE # B","NEW YORK",40.75385,-73.972811
784,"BANK OF AMERICA","750 3RD AVE","NEW YORK",40.75385,-73.972811
785,"WELLS FARGO BANK","757 3RD AVE","NEW YORK",40.75392,-73.97147
786,"HSBC BANK","777 3RD AVE # 1","NEW YORK",40.7547099,-73.971081
787,"CHINOOK EQUITIES","147 E 48TH ST","NEW YORK",40.75515,-73.972906
788,"BANK-FOREIGN ECONOMIC AFFAIRS","777 3RD AVE # 2901","NEW YORK",40.7547099,-73.971081
789,"CTL CAPITAL","767 3RD AVE","NEW YORK",40.75421,-73.97139
790,"FIRST COMMERCIAL BANK","750 3RD AVE # 34","NEW YORK",40.75385,-73.972811
791,"HUDSON BAY CAPITAL","777 3RD AVE # 30","NEW YORK",40.7547099,-73.971081
792,"CHASE","136 FRONT ST","BROOKLYN",40.7023739,-73.98712
793,"SIGNATURE BANK","71 BROADWAY # 1","NEW YORK",40.707472,-74.012026
794,"BANK OF NEW YORK MELLON","1 WALL ST","NEW YORK",40.707712,-74.01173
795,"CHASE","1 WALL ST # 80","NEW YORK",40.707712,-74.01173
796,"FIRST REPUBLIC BANK","80 BROAD ST # D","NEW YORK",40.7043,-74.01186
797,"CHASE","80 BROAD ST","NEW YORK",40.7043,-74.01186
798,"UNITED BANK LTD","80 BROAD ST # 2400","NEW YORK",40.7043,-74.01186
799,"ONTECHNOLOGY","26 BROADWAY","NEW YORK",40.70543,-74.01288
800,"CHASE","23 BROADWAY","NEW YORK",40.705694,-74.013497
801,"CITIBANK","1 BROADWAY # 2","NEW YORK",40.70496,-74.014441
802,"BERKSHIRE BANK","5 BROADWAY","NEW YORK",40.70526,-74.014221
803,"BANK OF AMERICA","29 BROADWAY","NEW YORK",40.70616,-74.0136
804,"BANGKOK BANK PUBLIC CO LTD","29 BROADWAY # 19","NEW YORK",40.70616,-74.0136
805,"STERLING NATIONAL BANK","42 BROADWAY # 4","NEW YORK",40.70598,-74.012571
806,"CHASE","42 BROADWAY # 2","NEW YORK",40.70598,-74.012571
807,"PHILIPPINE NATIONAL BANK","30 BROAD ST # 36","NEW YORK",40.70626,-74.011641
808,"AMALGAMATED BANK","52 BROADWAY # 1","NEW YORK",40.7064299,-74.01221
809,"BANCO CENTRAL HISPANOAMERICANO","50 BROADWAY","NEW YORK",40.70622,-74.01242
810,"MASHREQ BANK PSC","50 BROADWAY # 1500","NEW YORK",40.70622,-74.01242
811,"CHASE","20 BROAD ST","NEW YORK",40.7066,-74.01146
812,"BANK NEGARA INDONESIA","1 EXCHANGE PLZ # 502","NEW YORK",40.706832,-74.012497
813,"BANK OF COMMUNICATIONS","1 EXCHANGE PLZ # 31","NEW YORK",40.706832,-74.012497
814,"CAPITAL ONE BANK","1 BATTERY PARK # 2","NEW YORK",40.703538,-74.013756
815,"AMERICAN BANKER","1 STATE ST # 26","NEW YORK",40.703048,-74.014496
816,"BANCA ANTONIANA POPLARE VENETA","17 STATE ST","NEW YORK",40.70287,-74.013861
817,"GOLDMAN SACHS BANK USA","85 BROAD ST","NEW YORK",40.704002,-74.011496
818,"WELLS FARGO BANK","1 NEW YORK PLZ","NEW YORK",40.7026579,-74.012588
819,"BPD BANK","90 BROAD ST # 5","NEW YORK",40.70379,-74.011951
820,"BPD INTERNATIONAL BANK","90 BROAD ST # 5","NEW YORK",40.70379,-74.011951
821,"BANCO WORLDWIDE CONSULTANTS","2 RECTOR ST # 1701","NEW YORK",40.70809,-74.013161
822,"SIGNATURE BANK","111 BROADWAY # 811","NEW YORK",40.70869,-74.011641
823,"BANK OF INDONESIA","1 LIBERTY PLZ # 3101","NEW YORK",40.709497,-74.011383
824,"BANK OF INDONESIA ADM","1 LIBERTY PLZ # 3101","NEW YORK",40.709497,-74.011383
825,"FEDERAL RESERVE BANK OF NY","33 LIBERTY ST","NEW YORK",40.708153,-74.008702
826,"FEDERAL RESERVE BANK","33 LIBERTY ST","NEW YORK",40.708153,-74.008702
827,"BANK OF JAPAN","140 BROADWAY # 1802","NEW YORK",40.70864,-74.01007
828,"INTERNATIONAL COMMERCIAL BANK","65 LIBERTY ST # 4","NEW YORK",40.70889,-74.009807
829,"MARINE MIDLAND BANK","140 BROADWAY","NEW YORK",40.70864,-74.01007
830,"BANK OF AMERICA","150 BROADWAY","NEW YORK",40.70919,-74.010041
831,"CENTRAL BANK OF CHINA","59 LIBERTY ST","NEW YORK",40.70899,-74.00965
832,"ATLANTIC BANK OF NEW YORK","15 MAIDEN LN # A","NEW YORK",40.70957,-74.00906
833,"STATE STREET BANK & TRUST CO","33 MAIDEN LN # 4","NEW YORK",40.708947,-74.008717
834,"BANK TRADE","33 MAIDEN LN # 9","NEW YORK",40.708947,-74.008717
835,"DEPOSITORY TRUST CO","15 MAIDEN LN","NEW YORK",40.70957,-74.00906
836,"EUROCLEAR BANK","40 WALL ST # 39","NEW YORK",40.70701,-74.00973
837,"CHASE","1 CHASE MANHATTAN PLZ","NEW YORK",40.707284,-74.009638
838,"BB&T","14 WALL ST","NEW YORK",40.7076199,-74.010761
839,"TD BANK","2 WALL ST # 1","NEW YORK",40.7077299,-74.011311
840,"BANCO PORTUGUES DO ATLANTICO","2 WALL ST","NEW YORK",40.7077299,-74.011311
841,"STATE EXPORT IMPORT BANK","14 WALL ST # 20","NEW YORK",40.7076199,-74.010761
842,"SOVEREIGN BANK","2 GOLD ST","NEW YORK",40.707207,-74.007379
843,"CITIBANK","100 WILLIAM ST # 1","NEW YORK",40.708462,-74.007438
844,"HSBC BANK","110 WILLIAM ST","NEW YORK",40.70876,-74.006731
845,"H SB C","110 WILLIAM ST","NEW YORK",40.70876,-74.006731
846,"GUARDIAN TRUST CO FSB","7 HANOVER SQ","NEW YORK",40.70403,-74.009641
847,"CLS BANK INTL","1 FINANCIAL SQ # 21","NEW YORK",40.70353,-74.008106
848,"CHASE","55 WATER ST # 105","NEW YORK",40.7035869,-74.009618
849,"BANK OF NEW YORK","32 OLD SLIP 15F","NEW YORK",40.703807,-74.008236
850,"CHINA TRUST BANK","88 PINE ST","NEW YORK",40.70565,-74.006131
851,"INTESA SANPAOLO","1 WILLIAM ST # 1","NEW YORK",40.70477,-74.010031
852,"CLEARSTREAM BANKING","55 BROAD ST # 8B","NEW YORK",40.70528,-74.01106
853,"CHASE","45 WALL ST # 3","NEW YORK",40.7062,-74.009931
854,"BANK OF NEW YORK","45 WALL ST # 506","NEW YORK",40.7062,-74.009931
855,"DEUTSCHE BANK AMERICAS","60 WALL ST","NEW YORK",40.70625,-74.0085
856,"DEUTSCHE ASSET MANAGEMENT","60 WALL ST","NEW YORK",40.70625,-74.0085
857,"DEUTSCHE BANK","60 WALL ST","NEW YORK",40.70625,-74.0085
858,"NATIONAL BANK OF PAKISTAN","100 WALL ST # 2103","NEW YORK",40.70523,-74.006721
859,"DOHA BANK","100 WALL ST # 1902","NEW YORK",40.70523,-74.006721
860,"LAND BANK OF TAIWAN NY","100 WALL ST","NEW YORK",40.70523,-74.006721
861,"BANK OF TAIWAN","100 WALL ST # 1100","NEW YORK",40.70523,-74.006721
862,"CITIBANK","111 WALL ST","NEW YORK",40.70425,-74.007
863,"CITI PWM","111 WALL ST","NEW YORK",40.70425,-74.007
864,"CHASE","155 WATER ST","NEW YORK",40.706132,-74.005926
865,"NATIONAL BANK-NEW ZEALAND LTD","199 WATER ST","NEW YORK",40.70684,-74.00436
866,"SOVEREIGN BANK","40 WASHINGTON ST","BROOKLYN",40.703205,-73.989673
867,"CHASE","129 MONTAGUE ST","BROOKLYN",40.69495,-73.99403
868,"BANK OF AMERICA","205 MONTAGUE ST","BROOKLYN",40.69419,-73.99088
869,"CHASE","177 MONTAGUE ST","BROOKLYN",40.69456,-73.992061
870,"DIME SAVINGS BANK","188 MONTAGUE ST # G","BROOKLYN",40.69372,-73.991511
871,"FLUSHING SAVINGS BANK","186 MONTAGUE ST # G","BROOKLYN",40.69384,-73.991641
872,"SOVEREIGN BANK","195 MONTAGUE ST # GRD","BROOKLYN",40.694244,-73.99206
873,"HSBC BANK","200 MONTAGUE ST # 2","BROOKLYN",40.69373,-73.9912
874,"TD BANK","205 MONTAGUE ST","BROOKLYN",40.69419,-73.99088
875,"CAPITAL ONE BANK","50 COURT ST # 1","BROOKLYN",40.69243,-73.991541
876,"SIGNATURE BANK","26 COURT ST # GN4","BROOKLYN",40.69339,-73.990941
877,"CHASE","86 COURT ST","BROOKLYN",40.69127,-73.99192
878,"CHASE","101 COURT ST","BROOKLYN",40.690905,-73.991709
879,"SOVEREIGN BANK","215 ATLANTIC AVE","BROOKLYN",40.689696,-73.992187
880,"INVESTORS BANK","81 COURT ST","BROOKLYN",40.6913499,-73.99133
881,"ESQUIRE BANK","64 COURT ST","BROOKLYN",40.69205,-73.99165
882,"INVESTORS SAVINGS BANK","81 COURT ST","BROOKLYN",40.6913499,-73.99133
883,"CITIBANK","390 GREENWICH ST","NEW YORK",40.72079,-74.010136
884,"DEUTSCHE BANK","130 LIBERTY ST","NEW YORK",40.7102199,-74.01297
885,"FIRST REPUBLIC BANK","250 VESEY ST","NEW YORK",40.71401,-74.015831
886,"BANK OF AMERICA","260 GREENWICH ST","NEW YORK",40.7150279,-74.01137
887,"BANK OF AMERICA","270 GREENWICH ST","NEW YORK",40.7153699,-74.011243
888,"BANK OF NEW YORK MELLON","101 BARCLAY ST","NEW YORK",40.713706,-74.011681
889,"WEST LB AG","250 GREENWICH ST # 50","NEW YORK",40.713508,-74.011649
890,"RFN","90 WEST ST","NEW YORK",40.70997,-74.014261
891,"CHASE","331 S END AVE","NEW YORK",40.710572,-74.016265
892,"MID FIRST BANK","2 WORLD FINANCIAL CTR","NEW YORK",40.711364,-74.015168
893,"COMMERZBANK AG","2 WORLD FINANCIAL CTR # 3101","NEW YORK",40.711364,-74.015168
894,"NEW YORK CLEARING HOUSE","2 WORLD FINANCIAL CTR","NEW YORK",40.711364,-74.015168
895,"CHASE","101 BARCLAY ST # 3","NEW YORK",40.713706,-74.011681
896,"BANK OF NEW YORK","101 BARCLAY ST # A","NEW YORK",40.713706,-74.011681
897,"CITIBANK","127 HUDSON ST","NEW YORK",40.720285,-74.00859
898,"SOVEREIGN BANK","108 HUDSON ST","NEW YORK",40.719467,-74.008595
899,"SOVEREIGN BANK","110 HUDSON ST","NEW YORK",40.719544,-74.00858
900,"SUFFOLK COUNTY NATIONAL BANK","137 W BROADWAY","NEW YORK",40.71675,-74.00794
901,"TD BANK","25 HUDSON ST","NEW YORK",40.7165559,-74.00922
902,"SOFT BANK","60 HUDSON ST","NEW YORK",40.717916,-74.008869
903,"VALLEY NATIONAL BANK","90 FRANKLIN ST # 1","NEW YORK",40.718213,-74.005062
904,"CHASE","65 WORTH ST","NEW YORK",40.71707,-74.00583
905,"CHASE","253 BROADWAY # 1","NEW YORK",40.71338,-74.007451
906,"CITIBANK","250 BROADWAY # 1","NEW YORK",40.71298,-74.007811
907,"CHEMICAL BANK","265 BROADWAY","NEW YORK",40.71404,-74.006801
908,"CHASE","214 BROADWAY","NEW YORK",40.710972,-74.008905
909,"ABACUS FEDERAL SAVINGS BANK","116 NASSAU ST","NEW YORK",40.710792,-74.00699
910,"ABACUS BANK","104 NASSAU ST","NEW YORK",40.710562,-74.007311
911,"CITIZENS UNION-CITIZENS UNION","198 BROADWAY","NEW YORK",40.71036,-74.008991
912,"CAPITAL ONE BANK","176 BROADWAY # 3","NEW YORK",40.70982,-74.00949
913,"BANK OF AMERICA","140 NASSAU ST","NEW YORK",40.71126,-74.006324
914,"STERLING NATIONAL BANK","622 3 AV E 40TH ST","NEW YORK",40.712634,-74.009711
915,"FIRST NATIONAL BANK-LONG ISLND","225 BROADWAY # 703","NEW YORK",40.71199,-74.008671
916,"ELLYN BANK","225 BROADWAY # 715","NEW YORK",40.71199,-74.008671
917,"CAPITAL ONE BANK","90 W BROADWAY # A","NEW YORK",40.71549,-74.00959
918,"EMIGRANT SAVINGS BANK","110 CHURCH ST # 1","NEW YORK",40.713308,-74.00931
919,"CHASE","270 BROADWAY # A","NEW YORK",40.714193,-74.006383
920,"BLACK BAG COMMUNICATIONS INC","100 AVENUE OF THE AMERICAS","NEW YORK",40.7233,-74.00439
