"id","name","address","city","latitude","longitude"
306,"McDonald's","2795 Richmond Ave","Staten Island",40.577022,-74.167235
307,"McDonald's","3267 Richmond Ave","Staten Island",40.559625,-74.168314
308,"McDonald's","491 Bay St","Staten Island",40.609039,-74.08473
309,"McDonald's","501 Bay St","Staten Island",40.629936,-74.076364
310,"McDonald's","645 Rossville Ave","Staten Island",40.542736,-74.207809
311,"McDonald's","803 Forest Ave","Staten Island",40.629265,-74.11586
312,"McDonald's","4506 Greenpoint Ave","Sunnyside",40.741768,-73.919738
313,"McDonald's","16011 Willets Point Blvd","Whitestone",40.780792,-73.802322
314,"McDonald's","5725 Roosevelt Ave","Woodside",40.745531,-73.906717
315,"McDonald's","6421 108th St","Forest Hills",40.732163,-73.849146
316,"McDonald's","8201 153rd Ave","Howard Beach",40.666108,-73.852073
317,"McDonald's","21st St","Astoria",40.76131,-73.928147
318,"McDonald's","3001 Stratton St","Flushing",40.769714,-73.834289
319,"McDonald's","653 Edgegrove Ave","Staten Island",40.5378,-74.193024
