"id","name","address","city","latitude","longitude"
673,"Quick Cash Inc","494 Audubon Ave","New York",40.854283,-73.928654
674,"AIM Cash Express Inc","480 9th Ave","New York",40.755029,-73.994752
675,"Castle Check Cashing Corp","4764 Broadway","New York",40.865608,-73.926912
676,"Apex Advance LLC","475 Park Ave","New York",40.761923,-73.970048
677,"Franklin Check Cashing Corp","473 Malcolm X Blvd # 1","New York",40.813405,-73.941909
678,"BRG Check Cashing Inc","470 Amsterdam Ave","New York",40.785467,-73.976707
679,"ATM Cash Express","4520 Broadway","New York",40.858337,-73.931441
680,"Check Cashing Place","4459 Broadway","New York",40.857142,-73.932482
681,"Americash","42 W 48th St","New York",40.757917,-73.980224
682,"Castle Check Cashing Corp","4186 Broadway # 1","New York",40.847976,-73.937551
683,"G & R Check Cashing Corp","40 E 33rd St","New York",40.746564,-73.9823
684,"Fast Cash USA Inc","386 Canal St","New York",40.721506,-74.004918
685,"Assets Cash Trust","380 Madison Ave","New York",40.755687,-73.97723
686,"NYC Check Express","38 E 23rd St","New York",40.740381,-73.987479
687,"Castle Check Cashing Corp","3776 Broadway","New York",40.833883,-73.944827
688,"Min Cash","377 Canal St","New York",40.719753,-74.003344
689,"G & R Check Cashing","37 W 43rd St","New York",40.756636,-73.986401
690,"Pay-O-Matic","3657 Broadway # 3","New York",40.83023,-73.948019
691,"G & R Check Cashing","365 7th Ave # 1","New York",40.748653,-73.992269
692,"Check Cashing By EGI","365 1st Ave","New York",40.735964,-73.979611
693,"P R Check Cashing","362 W 110th St","New York",40.801469,-73.960652
694,"Freeman Check Cashing","361 Canal St","New York",40.721175,-74.003914
695,"Cash Zone","36 W 44th St","New York",40.755177,-73.9822
696,"Uneeda Check Cashing Inc","356 W 145th St","New York",40.823717,-73.944128
697,"Atm Cash Express","354 Malcolm X Blvd","New York",40.809607,-73.94399
698,"ATM Cash Express Inc","350 W 14th St","New York",40.740444,-74.004895
699,"St Lolly Intl Inc","350 5th Ave","New York",40.748419,-73.984632
700,"Check Cashing Corp","35 E 32nd St","New York",40.74635,-73.983054
701,"Pay-O-Matic","3433 Broadway","New York",40.823202,-73.953001
702,"Freeman Check Cashing","3426 Broadway","New York",40.822775,-73.952923
703,"Pay-O-Matic","3352 Broadway","New York",40.820374,-73.954678
704,"Freeman Check Cashing Inc","3346 Broadway","New York",40.820238,-73.954777
705,"Cash In Time LLC","325 Broadway # 402","New York",40.716177,-74.005007
706,"Veil Check Cashing Corp","319 Audubon Ave","New York",40.848873,-73.932174
707,"318 3rd Ave Check Cashing Co","318 3rd Ave","New York",40.739521,-73.982991
708,"In Advance LLC","312 W 90th St # 3a","New York",40.791577,-73.976867
709,"Check Cashing Place","302 Malcolm X Blvd","New York",40.807812,-73.94528
710,"E G I Check Cashing Corp","302 E 19th St","New York",40.735207,-73.982439
711,"G & R Check Cashing","300 W 44th St","New York",40.758495,-73.988878
712,"Albert, Joseph","300 E 5th St","New York",40.726739,-73.989016
713,"Duo Cash","3 W Broadway","New York",40.71449,-74.008717
714,"David's Check Cashing Inc","3 E 125th St","New York",40.806409,-73.942135
715,"Pay-O-Matic","295 Church St # A","New York",40.719113,-74.004342
716,"Rico Check Cashing Corp","290 Malcolm X Blvd","New York",40.807393,-73.945298
717,"Davids Check Cashing","2802 Frederick Douglass B","New York",40.825661,-73.939393
718,"Case Cash Now","280 Madison Ave # 808","New York",40.751437,-73.980343
719,"Cash In Flash","28 W 33rd St","New York",40.748191,-73.986166
720,"Uneeda Check Cashing Inc","2664 Broadway","New York",40.797976,-73.969162
721,"Karon Check Cashing Inc","261 W 109th St","New York",40.803504,-73.966863
722,"Merchants Cash LLC","261 Madison Ave # 1502","New York",40.750424,-73.980623
723,"Rite Check Cashing Inc","2602 Frederick Douglass B","New York",40.81877,-73.944828
724,"Rite Check Cashing Inc","2500 Frederick Douglass B","New York",40.815499,-73.94692
725,"Rite Check Cashing Inc","2500 Adam C Powell Jr Blv","New York",40.821973,-73.939337
726,"Rite Check","2500 7 Av","New York",40.821973,-73.939337
727,"POM-Clb Check Cashing Corp","250 E Houston St # 250","New York",40.722075,-73.984757
728,"Fast Cash USA Inc","250 Broome St","New York",40.718171,-73.989696
729,"Pay-O-Matic","249 Eldridge St # 2","New York",40.72309,-73.989521
730,"Mt Vernon Money Ctr","246 E 14th St","New York",40.732521,-73.985484
731,"Coney Island Payroll","245 W 29th St # 1","New York",40.748583,-73.99453
732,"Cash Markets Group","240 W 35th St","New York",40.752109,-73.991831
733,"Aquarius Check Cashing Svc","24 John St","New York",40.709565,-74.008812
734,"Max Cash Corp","24 1st Ave","New York",40.72356,-73.987836
735,"Freeman Check Cashing","2351 2nd Ave # 2","New York",40.800039,-73.935951
736,"Pay-O-Matic","2351 2nd Ave","New York",40.800039,-73.935951
737,"Rite Check Cashing Inc","2338 Frederick Douglass B","New York",40.81042,-73.950571
738,"Checklot Service Ctr Inc","233 Broadway # 2374","New York",40.71228,-74.008422
739,"APL Check Cashing LLC","2326 Amsterdam Ave","New York",40.844781,-73.933404
740,"Regina Check Cashing Corp","228 E 14th St","New York",40.732579,-73.986225
741,"Franklin Check Cashing Corp","228 Avenue B # 2","New York",40.729302,-73.978494
742,"ATM Cash Express","2268 Frederick Douglass B","New York",40.807885,-73.952417
743,"Uneeda Check Cashing Inc","2254 1st Ave","New York",40.795723,-73.9352
744,"Quick Cash-First Avenue & 11","2244 1st Ave","New York",40.795436,-73.93545
745,"United Check Cashing","224 Varick St","New York",40.729076,-74.005004
746,"Pay-O-Matic","224 8th Ave # C","New York",40.744152,-73.998872
747,"Value Line Cash Fund Inc","220 E 42nd St # 6","New York",40.749766,-73.973186
748,"Pay-O-Matic","2168 2nd Ave","New York",40.793992,-73.939669
749,"Cash Edge Inc","215 Park Ave S # 1300","New York",40.736796,-73.988339
750,"H Casher & Assoc","211 E 70th St","New York",40.768393,-73.960501
751,"Chase Cashing Ctr Inc","209 Audubon Ave","New York",40.849006,-73.935093
752,"Franklin Check Cashing Corp","2081 Lexington Ave","New York",40.804647,-73.93716
753,"Check Spring Financial Svc","2049 Frederick Douglass B","New York",40.801456,-73.957902
754,"PLS Check Cashers","2040 Amsterdam Ave # 1","New York",40.835642,-73.940394
755,"Atm Cash Express","204 Avenue A","New York",40.729362,-73.980751
756,"Cfsc","2033 2nd Ave","New York",40.789797,-73.943461
757,"Armat Limited","203 W 28th St","New York",40.747355,-73.993508
758,"Mt Vernon Money Ctr","203 E 115th St","New York",40.797232,-73.939952
759,"Max Cash Corp","201 Avenue A","New York",40.729481,-73.981328
760,"Lazer Check Cashing","200 W 20th St # 105","New York",40.742191,-73.997033
761,"Pay-O-Matic","200 W 14th St # 5","New York",40.738518,-73.999713
762,"Dreyfus Cash Mgmt Plus Inc","200 Park Ave # 7east","New York",40.753479,-73.977111
763,"A & A Check Cashing Corp","1969 A C Powell Blvd","New York",40.80271,-73.953022
764,"College Point Check Cashing","1942 1st Ave","New York",40.787669,-73.941432
765,"ATM Cash Express Inc","1924 2nd Ave","New York",40.786256,-73.945146
766,"P R Check Cashing Inc","1901 Lexington Ave # 5","New York",40.79999,-73.940557
767,"Cfsc","1869 2nd Ave # 1","New York",40.784653,-73.947205
768,"Egi Check Cashing Corp","183 Broadway","New York",40.710288,-74.009947
769,"Uneeda Check Cashing Inc","1796 Lexington Ave","New York",40.795753,-73.94379
770,"Fast Cash USA Inc","179 2nd Ave","New York",40.730618,-73.986256
771,"Cash, Bradley MD","1760 3rd Ave","New York",40.786364,-73.948531
772,"Popular Cash Express","175 Dyckman St","New York",40.864194,-73.925983
773,"Prima Check Cashing Corp","1740 1st Ave","New York",40.779399,-73.947138
774,"KHL Inc","170 1st Ave # 2","New York",40.728933,-73.98396
775,"Karbill Check Cashing","167 E 87th St # 1","New York",40.780065,-73.954253
776,"Uneeda Check Cashing Inc","1629 Lexington Ave","New York",40.790159,-73.947742
777,"Noble Checks","1609 47th St","New York",40.760176,-73.973862
778,"Check Busters Financial Svc","158 E 45th St","New York",40.752709,-73.973193
779,"Franklin Check Cashing Corp","1577 Saint Nicholas Ave #","New York",40.854441,-73.930054
780,"Easy Cash Corp","156 W 56th St # 12","New York",40.764566,-73.979996
781,"College Point Check Cashing","1546 Madison Ave","New York",40.79277,-73.950384
782,"Church Street Check Cashing","152 E Broadway","New York",40.714186,-73.990844
783,"Regina Check Cashing Corp","1459 Amsterdam Ave # 1","New York",40.816845,-73.953397
784,"Uneeda Check Cashing","1436 Lexington Ave # 1","New York",40.784404,-73.952294
785,"C R Check Cashing","140 W 55th St","New York",40.763529,-73.979935
786,"Cash Zone Check Cashing Corp","140 W 36th St","New York",40.751597,-73.988677
787,"Metro Cash Card","1350 Avenue Of The Americ","New York",40.762653,-73.977846
788,"Fast Cash","1348 Amsterdam Ave # A","New York",40.813823,-73.956013
789,"Merchant Services","132 W 31st St # 13","New York",40.748188,-73.990781
790,"Uneeda Check Cashing Inc","1316 5th Ave # 2","New York",40.797472,-73.949171
791,"5 E 41st St Check Cashing Co","128 E 29th St","New York",40.743294,-73.982355
792,"Fast Cash USA","128 10th Ave","New York",40.744429,-74.00618
793,"Metropolitan Checks Cashing","1264 Amsterdam Ave # 2","New York",40.811055,-73.958453
794,"G & R Check Cashing Corp","124 W 42nd St","New York",40.758052,-73.981746
795,"Argo Check Cashing Corp","124 W 18th St # 1","New York",40.740147,-73.996162
796,"Lazer Check Cashing","122 9th Ave","New York",40.743209,-74.003655
797,"Money Centers Check Cashing","115 W 23rd St","New York",40.743386,-73.9932
798,"Money Centers","115 Essex St # 1","New York",40.719528,-73.988052
799,"Quick Cash Of Dyckman","113 Dyckman St","New York",40.862083,-73.925
800,"Church Street Check Cashing","112 Duane St # B","New York",40.715669,-74.006476
801,"Pay-O-Matic","111 2nd Ave","New York",40.727731,-73.988355
802,"David's Check Cashing Inc","110 W 116th St # 1","New York",40.802104,-73.950631
803,"Cash Zone Check Cashing","11 W 46th St","New York",40.756551,-73.979711
804,"G & R Check Cashing Corp","11 W 46th St","New York",40.756551,-73.979711
805,"Fast Cash Enterprise","107 Malcolm X Blvd","New York",40.801592,-73.950151
806,"Check Cashing By Egi","106 Greenwich St","New York",40.708544,-74.013651
807,"Uneeda Check Cashing","1045 Lexington Ave","New York",40.772013,-73.960792
808,"Cash Zone","104 W 43rd St","New York",40.75551,-73.984237
809,"Cash Edge Inc","104 5th Ave","New York",40.737243,-73.992764
810,"PLS Check Cashers","102 Dyckman St","New York",40.861696,-73.924887
811,"Into Tech","101 Avenue Of The America","New York",40.723399,-74.004955
812,"Seligman Cash Management Fun","100 Park Ave # 7","New York",40.751293,-73.978887
813,"Broadway Check Cashing Svc","1 Lincoln Plz # 19u","New York",40.771581,-73.98148
814,"B R G Check Cashing",,"New York",40.786449,-73.968533
815,"CFSC",,"New York",40.751729,-73.984531
816,"Park Check Cashing",,"New York",40.796696,-73.97254
817,"Corporate Cash LLC","100 Saint Marys Ave","Staten Island",40.614563,-74.070724
818,"CFSC","106 Broad St","Staten Island",40.624784,-74.078713
819,"Dr Fanny Casher","11 Ralph Pl","Staten Island",40.605469,-74.091682
820,"Bay Street Check Cashing Cor","1169 Bay St","Staten Island",40.614792,-74.066299
821,"Roberts Cash Flow Business","158 Alaska St","Staten Island",40.635212,-74.120697
822,"1 Stop Check Cashing Corp","160 Broad St","Staten Island",40.624126,-74.080086
823,"Si Payment Ctr Check Cashing","1625 Forest Ave","Staten Island",40.625225,-74.142288
824,"Richmond Ave Check Cashing","1652 Richmond Ave","Staten Island",40.607832,-74.16254
825,"PLS Check Cashers","169 Port Richmond Ave","Staten Island",40.636973,-74.134045
826,"Twenty Four Hour Money Mart","1696 Richmond Rd","Staten Island",40.588735,-74.102021
827,"Check Cashing Place","1730 Richmond Ave","Staten Island",40.606319,-74.162697
828,"Ara Cash For Gold","1919 Hylan Blvd","Staten Island",40.583019,-74.097046
829,"Hylan Check Cashing Svc Inc","1919 Hylan Blvd # 4","Staten Island",40.583019,-74.097046
830,"PLS Check Cashers","202 Bay St","Staten Island",40.637085,-74.076904
831,"Fortune Check Cashing","2162 Forest Ave","Staten Island",40.626457,-74.161804
832,"Fortune Check Cashing","2162 Forest Ave","Staten Island",40.626457,-74.161804
833,"PLS Check Cashers","2234 Forest Ave","Staten Island",40.626767,-74.163411
834,"Cash On The Spot Inc","2381 Hylan Blvd","Staten Island",40.573128,-74.107582
835,"Cash On The Spot Inc","2381 Hylan Blvd","Staten Island",40.573128,-74.107582
836,"Pay-O-Matic","2510 Hylan Blvd","Staten Island",40.570151,-74.109922
837,"Page Avenue Check Cashing Sv","27 Page Ave","Staten Island",40.523908,-74.234721
838,"Merchant Advance Express Inc","274 Colony Ave","Staten Island",40.572237,-74.092402
839,"Greenridge Check Cashing Inc","3285 Richmond Ave # E","Staten Island",40.559001,-74.169384
840,"New Brighton Cash & Carry","392 Jersey St","Staten Island",40.638798,-74.087556
841,"Brighton Check Cashing","427 Jersey St","Staten Island",40.638039,-74.087189
842,"PLS Check Cashers","51d Richmond Hill Rd","Staten Island",40.588245,-74.165749
843,"Powerhouse Payment Svc","541 Port Richmond Ave","Staten Island",40.629528,-74.140312
844,"Crazy Cash","5832 Amboy Rd","Staten Island",40.527471,-74.216286
845,"Richmond Hill Check Cashing","6 Furness Pl","Staten Island",40.584644,-74.151413
846,"Cash For Gold","710 Castleton Ave","Staten Island",40.634662,-74.106359
847,"PLS Check Cashers","770 Port Richmond Ave","Staten Island",40.6255,-74.144348
848,"One Stop Check Cashing","878 Manor Rd","Staten Island",40.605451,-74.120927
849,"Fast Cash Inc","91 Guyon Ave","Staten Island",40.565002,-74.127655
850,"PLS Check Cashers","954 Jewett Ave","Staten Island",40.613032,-74.131034
851,"Page Ave Check Cashing","960 Bloomingdale Rd","Staten Island",40.549423,-74.221321
852,"Fast Cash","86 W Broadway # 1","New York",40.714968,-74.009721
853,"Cash Zone","639 Broadway","New York",40.726475,-73.99592
854,"Money Gram Intl","521 W 181st St","New York",40.848686,-73.932105
855,"NYC Check Express","38 E 23rd St","New York",40.740381,-73.987479
856,"PLS Check Cashers","2040 Amsterdam Ave # 1","New York",40.835642,-73.940394
857,"Cash Zone","140 W 55th St # 1","New York",40.763529,-73.979935
